id,scrape_id,last_scraped,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,jurisdiction_names,instant_bookable
7308567,2.01601E+13,04-01-2016,Beautiful 1 Bedrm in Queen Anne,17597607,Nicole,03-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,1,1,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63365004,-122.3604497,Apartment,Entire home/apt,3,1.5,1,2,Real Bed,,$150.00 ,,,,$50.00 ,1,$0.00 ,2,1125,18,98,10,10,10,10,10,10,WASHINGTON,f
6575380,2.01601E+13,04-01-2016,One bedroom with Lounge,34392395,Sam,27-05-2015,"Seattle, Washington, United States",within a day,50%,100%,f,Queen Anne,1,1,"1st Avenue North, Seattle, WA 98109, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",US,United States,47.63430018,-122.3570598,House,Private room,5,1,1,1,Real Bed,,$150.00 ,$540.00 ,"$1,911.00 ",,,1,$0.00 ,1,1125,9,100,10,10,9,9,10,10,WASHINGTON,f
6004058,2.01601E+13,04-01-2016,LOWER QUEEN ANNE STUDIO W/PATIO,9031463,Marina,24-09-2013,"Seattle, Washington, United States",within a day,50%,100%,f,Queen Anne,1,1,"West Olympic Place, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.62834387,-122.3664054,Apartment,Entire home/apt,2,1,0,1,Futon,,$100.00 ,,,,,1,$0.00 ,1,1125,20,92,9,9,9,9,9,9,WASHINGTON,f
9550869,2.01601E+13,04-01-2016,Queen Anne Craftsman,12867960,Maureen,06-03-2014,"Seattle, Washington, United States",within a day,90%,100%,f,Queen Anne,1,1,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63539394,-122.3689911,Bungalow,Entire home/apt,10,3,4,4,Real Bed,,$349.00 ,,,,$200.00 ,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
8515408,2.01601E+13,04-01-2016,Queen Anne Hill Craftsman studio,3502513,Jennifer,07-09-2012,US,within an hour,100%,100%,f,Queen Anne,1,1,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63803516,-122.3609101,Bungalow,Entire home/apt,2,1,0,1,Real Bed,,$110.00 ,$700.00 ,,,$50.00 ,1,$0.00 ,2,1125,3,100,10,10,10,10,10,10,WASHINGTON,f
5383192,2.01601E+13,04-01-2016,Craftsman House Near Everything,27606550,Christine,11-02-2015,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"West Boston Street, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63933159,-122.3615994,House,Entire home/apt,4,1,1,2,Real Bed,,$160.00 ,"$1,140.00 ",,$100.00 ,$55.00 ,2,$25.00 ,2,1125,1,100,8,10,10,10,10,10,WASHINGTON,f
1112092,2.01601E+13,04-01-2016,Seattle Backyard Cottage-Queen Anne,5856339,Annie,10-04-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"6th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63530805,-122.3665317,House,Entire home/apt,4,1,1,3,Real Bed,,$130.00 ,"$1,000.00 ","$2,700.00 ",$140.00 ,$75.00 ,2,$25.00 ,3,1125,26,95,10,10,9,10,10,9,WASHINGTON,t
7772661,2.01601E+13,04-01-2016,:: Carriage House :: Queen Anne ::,40885963,Michael,08-08-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63737488,-122.3694109,House,Entire home/apt,2,1,0,1,Real Bed,,$99.00 ,,,,$50.00 ,2,$50.00 ,1,1125,2,100,10,10,10,10,10,10,WASHINGTON,f
9254900,2.01601E+13,04-01-2016,STUDIO APARTMENT WITH A VIEW,27128936,Anisa,02-02-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"13th Avenue West, Seattle, WA 98119, United States",,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63829757,-122.3737787,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$100.00 ,,"$2,000.00 ",,$40.00 ,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
7714294,2.01601E+13,04-01-2016,Top Floor Apt. W/ Spectacular View!,3521823,Elise,10-09-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,2,2,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63175344,-122.3712717,Apartment,Entire home/apt,3,1,1,1,Futon,,$137.00 ,$815.00 ,,,$20.00 ,2,$20.00 ,2,1125,3,100,10,10,10,10,10,10,WASHINGTON,t
10310373,2.01601E+13,04-01-2016,"Cozy, cute, Queen Anne living",53050379,Ana,02-01-2016,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"14th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63858056,-122.3753257,Apartment,Private room,3,1,1,1,Real Bed,,$20.00 ,,,,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
9368342,2.01601E+13,04-01-2016,"Beautiful, Modern Townhouse",1039322,Manomi,30-08-2011,"Seattle, Washington, United States",within a few hours,100%,100%,f,Queen Anne,1,1,"8th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63788372,-122.3673711,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,,$150.00 ,,,$500.00 ,$50.00 ,2,$30.00 ,4,1125,0,,,,,,,,WASHINGTON,f
6361863,2.01601E+13,04-01-2016,Located in the heart of Queen Anne,25150356,Kurt & Anna,24-12-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63751735,-122.3608117,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$145.00 ,,,$100.00 ,$30.00 ,2,$10.00 ,2,1125,44,94,10,10,10,10,10,9,WASHINGTON,f
8105221,2.01601E+13,04-01-2016,Cozy room in Modern Queen Anne Home,15155647,Shiri,06-05-2014,"Seattle, Washington, United States",within a day,70%,100%,f,Queen Anne,1,1,"Gilman Drive West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63687418,-122.3722717,Townhouse,Private room,2,1,1,1,Futon,,$80.00 ,,,,,1,$0.00 ,1,1125,10,100,10,10,10,10,10,10,WASHINGTON,f
3269390,2.01601E+13,04-01-2016,Stand alone Guest Cottage,12171359,Diane,12-02-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,3,3,"6th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63256274,-122.3672228,House,Entire home/apt,2,1,0,1,Real Bed,,$95.00 ,,,$200.00 ,$60.00 ,1,$0.00 ,3,1125,77,98,10,10,10,10,10,10,WASHINGTON,t
4566393,2.01601E+13,04-01-2016,Beautiful West Queen Anne Craftsman,23669617,Irmela,12-11-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"7th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63532192,-122.3661211,House,Entire home/apt,4,2.5,3,3,Real Bed,,$400.00 ,"$2,100.00 ","$7,500.00 ",$750.00 ,$120.00 ,4,$20.00 ,2,1125,0,,,,,,,,WASHINGTON,f
9282409,2.01601E+13,04-01-2016,Bright & Airy room w/ $1M views,560743,Zachary,05-05-2011,"Seattle, Washington, United States",within a day,100%,100%,f,Queen Anne,1,1,"9th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63263391,-122.3693184,House,Private room,2,2,1,1,Real Bed,,$85.00 ,$450.00 ,,,,1,$0.00 ,2,1125,2,100,10,10,10,10,10,10,WASHINGTON,f
8095168,2.01601E+13,04-01-2016,Private room in upper QA w/ view!,3521823,Elise,10-09-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,2,2,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63260004,-122.3699524,Apartment,Private room,2,1,1,1,Futon,,$70.00 ,,,,$20.00 ,1,$0.00 ,1,1125,1,100,10,10,10,10,10,10,WASHINGTON,f
2746782,2.01601E+13,04-01-2016,Suite Garage on Queen Anne,4016632,Jean-Marc,30-10-2012,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,5,5,"West Wheeler Street, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.64105215,-122.3750817,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$90.00 ,$540.00 ,,$150.00 ,$25.00 ,1,$0.00 ,2,14,109,97,10,10,10,10,9,10,WASHINGTON,f
6424982,2.01601E+13,04-01-2016,Peaceful Queen Anne Getaway,33524725,Ruth,16-05-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Queen Anne,1,1,"9th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.63140095,-122.3676901,House,Private room,2,1,1,1,Real Bed,,$80.00 ,,,,,2,$15.00 ,1,6,52,92,9,9,10,10,10,9,WASHINGTON,f
762029,2.01601E+13,04-01-2016,Hand crafted Gypsy Wagon with heart,4016632,Jean-Marc,30-10-2012,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,5,5,"W Wheeler St, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.64152493,-122.3761504,Camper/RV,Private room,2,1,1,2,Real Bed,,$60.00 ,$360.00 ,,$150.00 ,$25.00 ,2,$0.00 ,2,7,191,97,10,10,10,10,9,10,WASHINGTON,f
8988281,2.01601E+13,04-01-2016,Cozy 2 BR/1 BA Queen Anne Home,46954097,Nell & Andreas,19-10-2015,"Seattle, Washington, United States",within an hour,67%,100%,f,Queen Anne,1,1,"5th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",US,United States,47.6353107,-122.3635056,House,Entire home/apt,4,1,2,2,Real Bed,,$175.00 ,,,$250.00 ,$78.00 ,4,$50.00 ,1,15,0,,,,,,,,WASHINGTON,f
7077910,2.01601E+13,04-01-2016,"Modern Townhouse, Heart of Ballard!",2843411,Dina,05-07-2012,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"28th Ave NW, Seattle, WA 98107, United States",,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66932717,-122.3925936,House,Entire home/apt,6,2.5,3,4,Real Bed,,$170.00 ,"$1,195.00 ","$3,195.00 ",$250.00 ,$100.00 ,6,$100.00 ,4,1125,9,91,9,9,10,10,10,9,WASHINGTON,f
3772674,2.01601E+13,04-01-2016,Cozy Ballard Apartment,18232665,Kim,17-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,1,1,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67407416,-122.3938641,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$85.00 ,$650.00 ,,,$50.00 ,2,$20.00 ,3,1125,65,98,10,10,10,10,10,10,WASHINGTON,t
7021906,2.01601E+13,04-01-2016,Plum Modern - 5 bdrm Tranquility,28770702,Mercy,04-03-2015,"Seattle, Washington, United States",within a few hours,100%,100%,t,Ballard,4,4,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67362807,-122.389302,House,Entire home/apt,12,3.5,5,7,Real Bed,,$465.00 ,"$3,035.00 ","$12,140.00 ","$1,000.00 ",$250.00 ,1,$0.00 ,3,1125,5,96,10,10,10,10,10,9,WASHINGTON,f
7618605,2.01601E+13,04-01-2016,1BR-Ultra Hip Ballard-Walk to Bars!,5326074,Mckinzy,04-03-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Ballard,1,1,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66845996,-122.379516,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$175.00 ,,,$250.00 ,$50.00 ,1,$0.00 ,1,1125,5,96,10,10,10,10,10,9,WASHINGTON,f
10234558,2.01601E+13,04-01-2016,Cozy BR in heart of lively Ballard,31887689,Sophia,25-04-2015,"Seattle, Washington, United States",within an hour,100%,N/A,f,,1,1,"NW 57th St, Seattle, WA 98107, United States",,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67066232,-122.3786659,Condominium,Private room,2,1,1,1,Real Bed,,$50.00 ,,,,,0,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
7021702,2.01601E+13,04-01-2016,"Modern, Cozy 1 Bedroom Apartment",36805437,Brooke,26-06-2015,"Seattle, Washington, United States",N/A,N/A,N/A,f,Ballard,1,1,"Northwest 59th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67264618,-122.389333,Apartment,Private room,2,1,1,1,Real Bed,,$60.00 ,,,,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
7680439,2.01601E+13,04-01-2016,Urban cottage in heart of Ballard,1612983,Andrea,16-01-2012,"Seattle, Washington, United States",within a few hours,100%,100%,f,Ballard,1,1,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67317538,-122.3822596,House,Private room,2,1,1,1,Pull-out Sofa,,$59.00 ,$351.00 ,,,$12.00 ,1,$0.00 ,1,1125,16,93,9,10,10,10,10,10,WASHINGTON,f
4258515,2.01601E+13,04-01-2016,**Be in the MIDDLE OF EVERYTHING!*,841009,Lauren,19-07-2011,"Seattle, Washington, United States",within an hour,90%,100%,f,Ballard,1,1,"Northwest Market Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.667933,-122.3786525,Apartment,Private room,4,1,1,4,Real Bed,,$47.00 ,,,$200.00 ,$15.00 ,2,$10.00 ,1,1125,23,77,8,8,9,9,9,8,WASHINGTON,f
1148517,2.01601E+13,04-01-2016,Cute Cottage in Sunny Ballard,6296335,Fleur,08-05-2013,"Seattle, Washington, United States",within a day,100%,100%,f,Ballard,1,1,"26th Avenue Northwest, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67296864,-122.3973382,House,Entire home/apt,4,1,2,2,Real Bed,,$145.00 ,,,$100.00 ,$45.00 ,4,$30.00 ,2,14,45,97,9,9,10,10,10,9,WASHINGTON,f
2487892,2.01601E+13,04-01-2016,Two blocks from downtown Ballard,1343908,Martin,27-10-2011,"Seattle, Washington, United States",within a few hours,100%,100%,f,Ballard,1,1,"26th Avenue Northwest, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66862742,-122.3894959,House,Private room,2,1,1,1,Futon,,$70.00 ,,,,,1,$0.00 ,1,1125,75,94,10,9,10,10,10,10,WASHINGTON,f
3038772,2.01601E+13,04-01-2016,"Cozy Private Room, Bath and Patio",15473800,Lisa,13-05-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,1,1,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67011138,-122.3938693,House,Private room,2,1,1,1,Real Bed,,$55.00 ,,,$100.00 ,$25.00 ,1,$10.00 ,2,1125,86,94,9,10,10,10,10,10,WASHINGTON,f
699460,2.01601E+13,04-01-2016,Ballard Artist's Studio,3587674,Patti And Benson,16-09-2012,"Seattle, Washington, United States",within an hour,100%,100%,t,Ballard,1,1,"NW 60th St, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.6716905,-122.3852391,House,Private room,4,1,1,2,Real Bed,,$95.00 ,,"$2,000.00 ",,$30.00 ,2,$35.00 ,2,90,151,97,10,10,10,10,10,10,WASHINGTON,f
4085439,2.01601E+13,04-01-2016,Historic Ballard House,21066328,Debra,08-09-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,1,1,"Northwest 59th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67083618,-122.3925371,House,Private room,2,1,1,1,Real Bed,,$125.00 ,,,,,1,$0.00 ,1,1125,6,92,10,10,10,10,10,8,WASHINGTON,t
8053990,2.01601E+13,04-01-2016,Nautical Bedroom in Modern House,23228606,Elin,01-11-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,3,3,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67088677,-122.3930293,House,Private room,2,1,1,1,Real Bed,,$65.00 ,,,,$45.00 ,1,$0.00 ,1,26,16,94,10,10,10,10,10,10,WASHINGTON,f
7011773,2.01601E+13,04-01-2016,Pull out couch in garage,23228606,Elin,01-11-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,3,3,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67011497,-122.3929944,House,Private room,1,1,1,1,Pull-out Sofa,,$25.00 ,,,,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
2467550,2.01601E+13,04-01-2016,Tiny Ballard House Near Transit,811494,Alexis,12-07-2011,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,1,1,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67430793,-122.3767423,House,Entire home/apt,4,1,0,2,Real Bed,,$40.00 ,$250.00 ,$800.00 ,$500.00 ,$50.00 ,2,$10.00 ,5,1125,0,,,,,,,,WASHINGTON,f
2686374,2.01601E+13,04-01-2016,Bunkhouse Topbunk/Airstream Retreat,2231298,Chris,26-04-2012,"Kirkland, Washington, United States",within an hour,100%,100%,f,Ballard,4,4,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67125039,-122.3826391,House,Entire home/apt,6,1,3,4,Real Bed,,$149.00 ,"$1,300.00 ","$3,950.00 ",,,4,$20.00 ,1,1125,165,95,9,10,10,10,10,9,WASHINGTON,t
1956274,2.01601E+13,04-01-2016,Sweet Ballard Apartment for Two,7466082,Vera,13-07-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Ballard,1,1,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66869206,-122.3960894,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,$125.00 ,$900.00 ,"$3,750.00 ",$250.00 ,$75.00 ,0,$0.00 ,3,1125,48,100,10,10,10,10,10,10,WASHINGTON,f
8537192,2.01601E+13,04-01-2016,Charming Old Ballard Bungalow (2/2),43954674,Brian,11-09-2015,"Seattle, Washington, United States",within a day,67%,100%,f,Ballard,3,3,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67180552,-122.3880471,House,Private room,2,0.5,1,1,Real Bed,,$55.00 ,,,,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
5919096,2.01601E+13,04-01-2016,Ballard Victorian 900 sq ft apt,53050,Bob,10-11-2009,"Seattle, Washington, United States",within an hour,100%,N/A,t,Ballard,2,2,"Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.6714184,-122.3853854,Apartment,Entire home/apt,4,1,1,3,Real Bed,,$129.00 ,$903.00 ,,$250.00 ,$75.00 ,1,$0.00 ,5,999,2,100,10,10,10,10,10,10,WASHINGTON,f
6516529,2.01601E+13,04-01-2016,"One-bedroom Apartment, Ballard",3781927,Katharine,06-10-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Ballard,1,1,"22nd Avenue Northwest, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66874895,-122.38387,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,$650.00 ,"$2,000.00 ",,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
3294243,2.01601E+13,04-01-2016,Beautiful Ballard condo with view!,4970133,Paula,05-02-2013,"Seattle, Washington, United States",within a few hours,100%,100%,t,Ballard,1,1,"24th Avenue Northwest, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67268172,-122.3877307,Apartment,Entire home/apt,4,2,2,2,Real Bed,,$150.00 ,$950.00 ,,,,1,$0.00 ,2,1125,27,93,10,10,10,10,10,9,WASHINGTON,f
10210971,2.01601E+13,04-01-2016,Bedroom & private bath in Ballard,24709547,Daniel,10-12-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,,1,1,"Northwest 58th Street, Seattle, WA 98107, United States",,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66968185,-122.3909885,Townhouse,Private room,1,1,1,1,Real Bed,,$50.00 ,,,$500.00 ,$10.00 ,1,$20.00 ,1,1125,0,,,,,,,,WASHINGTON,f
3584790,2.01601E+13,04-01-2016,2 Bedrm Apt in the heart of Ballard,2882219,John And Alicia,09-07-2012,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Ballard,1,1,"Northwest 65th Street, Seattle, WA 98117, United States",Ballard,Adams,Ballard,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.67504404,-122.3827149,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$99.00 ,$599.00 ,,$200.00 ,,4,$0.00 ,5,15,0,,,,,,,,WASHINGTON,f
1266459,2.01601E+13,04-01-2016,Pretty Condo in Downtown Ballard,2317654,Dahlia,07-05-2012,"Seattle, Washington, United States",within a day,100%,100%,f,Ballard,1,1,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66797917,-122.3821054,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,$150.00 ,,,,$60.00 ,2,$50.00 ,2,1125,9,98,10,10,10,10,9,9,WASHINGTON,f
9098059,2.01601E+13,04-01-2016,Loft bedroom & art studio,43954674,Brian,11-09-2015,"Seattle, Washington, United States",within a day,67%,100%,f,Ballard,3,3,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67324985,-122.3873317,Bungalow,Entire home/apt,4,1,1,3,Real Bed,,$105.00 ,,,,,1,$0.00 ,2,1125,0,,,,,,,,WASHINGTON,f
408526,2.01601E+13,04-01-2016,Chic 3 bed 4 bath Ballard townhome,2034501,Vivian,30-03-2012,"Seattle, Washington, United States",within a day,100%,100%,f,Ballard,2,2,"NW 63rd St, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67553327,-122.376324,House,Entire home/apt,7,4,3,3,Real Bed,,$218.00 ,"$1,221.00 ","$4,200.00 ",$750.00 ,$300.00 ,4,$15.00 ,14,60,0,,,,,,,,WASHINGTON,f
4118282,2.01601E+13,04-01-2016,"Private, clean, spacious Townhome",19071753,Julien,28-07-2014,"Seattle, Washington, United States",within a few hours,100%,100%,f,Ballard,1,1,"24th Avenue Northwest, Seattle, WA 98117, United States",Ballard,Adams,Ballard,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.67570811,-122.3875594,House,Entire home/apt,5,1.5,2,2,Real Bed,,$80.00 ,,,$200.00 ,$75.00 ,1,$0.00 ,1,7,88,95,10,10,10,10,9,9,WASHINGTON,f
6813483,2.01601E+13,04-01-2016,Victorian Charm in Heart of Ballard,35674639,Beverly,13-06-2015,"Seattle, Washington, United States",within an hour,67%,100%,f,Ballard,1,1,"Northwest 62nd Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67477103,-122.3858305,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$126.00 ,$945.00 ,"$3,970.00 ",$300.00 ,$95.00 ,2,$25.00 ,2,1125,10,98,9,10,10,10,10,9,WASHINGTON,f
6590264,2.01601E+13,04-01-2016,Modern Ballard Apt 4 Tech Travlers,24500821,Tim,04-12-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,1,1,"Northwest Market Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.66987432,-122.3877174,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$115.00 ,$750.00 ,,$500.00 ,$50.00 ,2,$50.00 ,1,1125,5,96,10,10,10,10,9,10,WASHINGTON,f
2650482,2.01601E+13,04-01-2016,Modern family home in Old Ballard,205007,Martin And Taryn,18-08-2010,"Seattle, Washington, United States",within a day,100%,100%,f,Ballard,1,1,"Northwest 58th Street, Seattle, WA 98107, United States",Ballard,Adams,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",US,United States,47.67097576,-122.3878253,Apartment,Entire home/apt,4,2,2,2,Real Bed,,$225.00 ,,,,$75.00 ,1,$0.00 ,2,10,10,98,10,10,10,10,10,9,WASHINGTON,f
